sample_id,image_path,ground_truth,stay_positive_score,stay_positive_postcal_prediction,official_fsd_prediction,fsd_finetune_v1_prediction,fsd_finetune_v2_prediction,conflict_count,conflict_type,priority_score
adm_auto_0129,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/119_adm_34.PNG,fake,0.40961676834135685,fake,real,real,real,3,strong_conflict,30.020799
adm_auto_1785,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/368_adm_34.PNG,fake,0.4095295645539952,fake,real,real,real,3,strong_conflict,30.020712
adm_auto_2985,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/548_adm_34.PNG,fake,0.40944189011184984,fake,real,real,real,3,strong_conflict,30.020624
adm_auto_0645,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/197_adm_34.PNG,fake,0.40943459021309253,fake,real,real,real,3,strong_conflict,30.020617
adm_auto_2732,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/50_adm_174.PNG,fake,0.409389539187472,fake,real,real,real,3,strong_conflict,30.020572
adm_auto_2155,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/423_adm_153.PNG,fake,0.40927166222518546,fake,real,real,real,3,strong_conflict,30.020454
adm_auto_0371,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/155_adm_85.PNG,fake,0.40926700093919033,fake,real,real,real,3,strong_conflict,30.020449
adm_auto_0900,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/234_adm_91.PNG,fake,0.409248534863775,fake,real,real,real,3,strong_conflict,30.020431
adm_auto_1687,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/353_adm_153.PNG,fake,0.4092452492927355,fake,real,real,real,3,strong_conflict,30.020427
adm_auto_0520,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/178_adm_7.PNG,fake,0.4091811037083205,fake,real,real,real,3,strong_conflict,30.020363
adm_auto_1517,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/327_adm_85.PNG,fake,0.40917474081278354,fake,real,real,real,3,strong_conflict,30.020357
adm_auto_0316,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/147_adm_7.PNG,fake,0.4091732999789606,fake,real,real,real,3,strong_conflict,30.020355
adm_auto_0873,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/230_adm_34.PNG,fake,0.40916947065638254,fake,real,real,real,3,strong_conflict,30.020351
adm_auto_1329,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/29_adm_34.PNG,fake,0.40914799861106094,fake,real,real,real,3,strong_conflict,30.020330
adm_auto_0106,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/115_adm_7.PNG,fake,0.40906031300635076,fake,real,real,real,3,strong_conflict,30.020242
adm_auto_1898,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/385_adm_174.PNG,fake,0.40901470417769736,fake,real,real,real,3,strong_conflict,30.020197
adm_auto_1757,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/363_adm_85.PNG,fake,0.4089901188935733,fake,real,real,real,3,strong_conflict,30.020172
adm_auto_2756,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/513_adm_174.PNG,fake,0.408957847622163,fake,real,real,real,3,strong_conflict,30.020140
adm_auto_2297,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/444_adm_85.PNG,fake,0.408924083396423,fake,real,real,real,3,strong_conflict,30.020106
adm_auto_1527,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/329_adm_34.PNG,fake,0.36872565524369155,real,fake,fake,fake,3,strong_conflict,30.020092
adm_auto_2131,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/41_adm_153.PNG,fake,0.4088999082648194,fake,real,real,real,3,strong_conflict,30.020082
adm_auto_1442,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/316_adm_174.PNG,fake,0.40889927017493133,fake,real,real,real,3,strong_conflict,30.020081
adm_auto_2608,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/491_adm_7.PNG,fake,0.4088717165862177,fake,real,real,real,3,strong_conflict,30.020054
adm_auto_2921,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/538_adm_85.PNG,fake,0.4087774344714729,fake,real,real,real,3,strong_conflict,30.019959
adm_auto_0105,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/115_adm_34.PNG,fake,0.408765258767447,fake,real,real,real,3,strong_conflict,30.019947
adm_auto_2315,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/447_adm_85.PNG,fake,0.4086868081563949,fake,real,real,real,3,strong_conflict,30.019869
adm_auto_0535,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/180_adm_153.PNG,fake,0.4086593435663968,fake,real,real,real,3,strong_conflict,30.019841
adm_auto_2757,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/513_adm_34.PNG,fake,0.4085907607043727,fake,real,real,real,3,strong_conflict,30.019773
adm_auto_1448,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/317_adm_174.PNG,fake,0.40858627337639236,fake,real,real,real,3,strong_conflict,30.019768
adm_auto_1039,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/256_adm_153.PNG,fake,0.40856029211937367,fake,real,real,real,3,strong_conflict,30.019742
adm_auto_2508,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/476_adm_91.PNG,fake,0.4085511751196658,fake,real,real,real,3,strong_conflict,30.019733
adm_auto_0479,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/171_adm_85.PNG,fake,0.40848959050454187,fake,real,real,real,3,strong_conflict,30.019672
adm_auto_0789,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/218_adm_34.PNG,fake,0.40844806292381325,fake,real,real,real,3,strong_conflict,30.019630
adm_auto_1385,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/307_adm_85.PNG,fake,0.40838054201764434,fake,real,real,real,3,strong_conflict,30.019563
adm_auto_2816,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/522_adm_174.PNG,fake,0.3694955537872898,real,fake,fake,fake,3,strong_conflict,30.019322
adm_auto_0375,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/156_adm_34.PNG,fake,0.40813553537393293,fake,real,real,real,3,strong_conflict,30.019318
adm_auto_1285,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/293_adm_153.PNG,fake,0.40809833068749435,fake,real,real,real,3,strong_conflict,30.019280
adm_auto_0157,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/123_adm_153.PNG,fake,0.40807769971520186,fake,real,real,real,3,strong_conflict,30.019260
adm_auto_0766,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/214_adm_7.PNG,fake,0.4080558516730748,fake,real,real,real,3,strong_conflict,30.019238
adm_auto_1411,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/311_adm_153.PNG,fake,0.40803192190174403,fake,real,real,real,3,strong_conflict,30.019214
adm_auto_0487,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/173_adm_153.PNG,fake,0.40795533120820116,fake,real,real,real,3,strong_conflict,30.019137
adm_auto_2814,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/521_adm_91.PNG,fake,0.40795533120820116,fake,real,real,real,3,strong_conflict,30.019137
adm_auto_1805,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/370_adm_85.PNG,fake,0.4078869661367437,fake,real,real,real,3,strong_conflict,30.019069
adm_auto_1353,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/302_adm_34.PNG,fake,0.40785798221934977,fake,real,real,real,3,strong_conflict,30.019040
adm_auto_2718,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/507_adm_91.PNG,fake,0.4077815634867105,fake,real,real,real,3,strong_conflict,30.018964
adm_auto_2560,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/484_adm_7.PNG,fake,0.40778049607588657,fake,real,real,real,3,strong_conflict,30.018962
adm_auto_1585,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/338_adm_153.PNG,fake,0.4075168336460882,fake,real,real,real,3,strong_conflict,30.018699
adm_auto_0695,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/203_adm_85.PNG,fake,0.40739626548202834,fake,real,real,real,3,strong_conflict,30.018578
adm_auto_2377,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/457_adm_153.PNG,fake,0.4073903023093239,fake,real,real,real,3,strong_conflict,30.018572
adm_auto_2464,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/46_adm_7.PNG,fake,0.40733940158448073,fake,real,real,real,3,strong_conflict,30.018521
adm_auto_2602,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/490_adm_7.PNG,fake,0.4073362487212799,fake,real,real,real,3,strong_conflict,30.018518
adm_auto_1877,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/381_adm_85.PNG,fake,0.40727669339004224,fake,real,real,real,3,strong_conflict,30.018459
adm_auto_1667,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/34_adm_85.PNG,fake,0.3704237857840778,real,fake,fake,fake,3,strong_conflict,30.018394
adm_auto_0257,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/138_adm_85.PNG,fake,0.4071890334793222,fake,real,real,real,3,strong_conflict,30.018371
adm_auto_0951,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/242_adm_34.PNG,fake,0.40708574846006923,fake,real,real,real,3,strong_conflict,30.018268
adm_auto_0242,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/136_adm_174.PNG,fake,0.4070342369489937,fake,real,real,real,3,strong_conflict,30.018216
adm_auto_0044,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/106_adm_174.PNG,fake,0.40700510544172797,fake,real,real,real,3,strong_conflict,30.018187
adm_auto_0009,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/100_adm_34.PNG,fake,0.40699261795194336,fake,real,real,real,3,strong_conflict,30.018175
adm_auto_0798,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/219_adm_91.PNG,fake,0.40698979899136367,fake,real,real,real,3,strong_conflict,30.018172
adm_auto_1644,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/346_adm_91.PNG,fake,0.4069235262208778,fake,real,real,real,3,strong_conflict,30.018106
adm_auto_2225,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/433_adm_85.PNG,fake,0.40690943705680527,fake,real,real,real,3,strong_conflict,30.018091
adm_auto_1485,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/322_adm_34.PNG,fake,0.4068673707843256,fake,real,real,real,3,strong_conflict,30.018049
adm_auto_1916,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/388_adm_174.PNG,fake,0.40677127097198984,fake,real,real,real,3,strong_conflict,30.017953
adm_auto_0930,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/239_adm_91.PNG,fake,0.4067593069566188,fake,real,real,real,3,strong_conflict,30.017941
adm_auto_1274,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/291_adm_174.PNG,fake,0.4066971721091986,fake,real,real,real,3,strong_conflict,30.017879
adm_auto_1833,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/375_adm_34.PNG,fake,0.4065716085081139,fake,real,real,real,3,strong_conflict,30.017754
adm_auto_2975,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/546_adm_85.PNG,fake,0.4065181632324776,fake,real,real,real,3,strong_conflict,30.017700
adm_auto_2855,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/528_adm_85.PNG,fake,0.40649602288704506,fake,real,real,real,3,strong_conflict,30.017678
adm_auto_1862,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/37_adm_174.PNG,fake,0.4064150282156848,fake,real,real,real,3,strong_conflict,30.017597
adm_auto_0309,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/146_adm_34.PNG,fake,0.3712558289047338,real,fake,fake,fake,3,strong_conflict,30.017562
adm_auto_0647,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/197_adm_85.PNG,fake,0.4063592301831373,fake,real,real,real,3,strong_conflict,30.017541
adm_auto_1214,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/282_adm_174.PNG,fake,0.40612361691541354,fake,real,real,real,3,strong_conflict,30.017306
adm_auto_2941,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/541_adm_153.PNG,fake,0.4060930829756958,fake,real,real,real,3,strong_conflict,30.017275
adm_auto_2404,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/460_adm_7.PNG,fake,0.40608203208733296,fake,real,real,real,3,strong_conflict,30.017264
adm_auto_1539,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/330_adm_34.PNG,fake,0.40606996352611185,fake,real,real,real,3,strong_conflict,30.017252
adm_auto_2920,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/538_adm_7.PNG,fake,0.4058733902703999,fake,real,real,real,3,strong_conflict,30.017055
adm_auto_0244,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/136_adm_7.PNG,fake,0.40579932620554876,fake,real,real,real,3,strong_conflict,30.016981
adm_auto_0210,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/130_adm_91.PNG,fake,0.40579572619595233,fake,real,real,real,3,strong_conflict,30.016978
adm_auto_0239,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/135_adm_85.PNG,fake,0.40578545911101416,fake,real,real,real,3,strong_conflict,30.016967
adm_auto_1170,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/275_adm_91.PNG,fake,0.40577278089386787,fake,real,real,real,3,strong_conflict,30.016955
adm_auto_0469,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/170_adm_153.PNG,fake,0.4057570454190883,fake,real,real,real,3,strong_conflict,30.016939
adm_auto_2395,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/45_adm_153.PNG,fake,0.4057468268678105,fake,real,real,real,3,strong_conflict,30.016929
adm_auto_1826,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/374_adm_174.PNG,fake,0.40572674203444575,fake,real,real,real,3,strong_conflict,30.016909
adm_auto_2219,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/432_adm_85.PNG,fake,0.40570854781064886,fake,real,real,real,3,strong_conflict,30.016891
adm_auto_2446,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/467_adm_7.PNG,fake,0.4056672175530884,fake,real,real,real,3,strong_conflict,30.016849
adm_auto_2426,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/464_adm_174.PNG,fake,0.4056629934648354,fake,real,real,real,3,strong_conflict,30.016845
adm_auto_0230,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/134_adm_174.PNG,fake,0.40564859984431023,fake,real,real,real,3,strong_conflict,30.016831
adm_auto_1690,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/353_adm_7.PNG,fake,0.40562583800253066,fake,real,real,real,3,strong_conflict,30.016808
adm_auto_1651,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/348_adm_153.PNG,fake,0.4055921263408975,fake,real,real,real,3,strong_conflict,30.016774
adm_auto_1586,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/338_adm_174.PNG,fake,0.40553354832838884,fake,real,real,real,3,strong_conflict,30.016716
adm_auto_1617,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/342_adm_34.PNG,fake,0.40551064148399746,fake,real,real,real,3,strong_conflict,30.016693
adm_auto_2574,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/486_adm_91.PNG,fake,0.40550656255632056,fake,real,real,real,3,strong_conflict,30.016689
adm_auto_2833,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/525_adm_153.PNG,fake,0.4054947645966184,fake,real,real,real,3,strong_conflict,30.016677
adm_auto_0012,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/100_adm_91.PNG,fake,0.4054928746189365,fake,real,real,real,3,strong_conflict,30.016675
adm_auto_0416,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/162_adm_174.PNG,fake,0.40547607949387304,fake,real,real,real,3,strong_conflict,30.016658
adm_auto_0292,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/143_adm_7.PNG,fake,0.4054654750785694,fake,real,real,real,3,strong_conflict,30.016647
adm_auto_0738,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/20_adm_91.PNG,fake,0.40545311100578324,fake,real,real,real,3,strong_conflict,30.016635
adm_auto_2611,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/492_adm_153.PNG,fake,0.40540242896221657,fake,real,real,real,3,strong_conflict,30.016584
adm_auto_1592,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/339_adm_174.PNG,fake,0.405381206982562,fake,real,real,real,3,strong_conflict,30.016563
adm_auto_2273,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/440_adm_85.PNG,fake,0.40533778064426057,fake,real,real,real,3,strong_conflict,30.016520
adm_auto_1929,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/38_adm_34.PNG,fake,0.37230159015053055,real,fake,fake,fake,3,strong_conflict,30.016516
adm_auto_1613,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/341_adm_85.PNG,fake,0.4052994945750544,fake,real,real,real,3,strong_conflict,30.016481
adm_auto_1349,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/301_adm_85.PNG,fake,0.40528912060805294,fake,real,real,real,3,strong_conflict,30.016471
adm_auto_1333,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/2_adm_153.PNG,fake,0.40525232793355936,fake,real,real,real,3,strong_conflict,30.016434
adm_auto_1565,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/334_adm_85.PNG,fake,0.40524640601521744,fake,real,real,real,3,strong_conflict,30.016428
adm_auto_1283,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/292_adm_85.PNG,fake,0.40514367464228446,fake,real,real,real,3,strong_conflict,30.016326
adm_auto_0787,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/218_adm_153.PNG,fake,0.4050900816865239,fake,real,real,real,3,strong_conflict,30.016272
