sample_id,image_path,ground_truth,stay_positive_prediction,stay_positive_score,official_fsd_prediction,official_fsd_score,fsd_finetune_v1_prediction,fsd_finetune_v1_score,fsd_finetune_v2_prediction,fsd_finetune_v2_score,stay_positive_postcal_prediction,official_match,v1_match,v2_match,match_count,conflict_count,all_fsd_real,all_fsd_fake,conflict_pattern,prompt_type,file_index,score_bin_left,score_bin
adm_auto_0769,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/215_adm_153.PNG,fake,real,0.4357571625819674,real,0.2744140625,real,0.387939453125,real,0.372802734375,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_153,215,0.42,0.42-0.44
adm_auto_0770,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/215_adm_174.PNG,fake,real,0.403819311642036,fake,0.8349609375,fake,0.59228515625,fake,0.8369140625,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_174,215,0.4,0.40-0.42
adm_auto_0771,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/215_adm_34.PNG,fake,real,0.4013775916493267,fake,0.86572265625,fake,0.80859375,fake,0.6884765625,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_34,215,0.4,0.40-0.42
adm_auto_0772,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/215_adm_7.PNG,fake,real,0.4099062228042185,real,0.2005615234375,real,0.30029296875,real,0.18798828125,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_7,215,0.4,0.40-0.42
adm_auto_0773,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/215_adm_85.PNG,fake,real,0.4040946868498334,fake,0.86083984375,fake,0.623046875,fake,0.84765625,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_85,215,0.4,0.40-0.42
adm_auto_0774,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/215_adm_91.PNG,fake,real,0.4427309125519551,real,0.316162109375,real,0.260986328125,real,0.338134765625,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_91,215,0.44,0.44-0.46
adm_auto_0775,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/216_adm_153.PNG,fake,real,0.3915299115682703,fake,0.7548828125,fake,0.7080078125,fake,0.748046875,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_153,216,0.38,0.38-0.40
adm_auto_0776,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/216_adm_174.PNG,fake,real,0.4574635928593477,fake,0.99169921875,fake,0.97021484375,fake,0.99560546875,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_174,216,0.44,0.44-0.46
adm_auto_0777,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/216_adm_34.PNG,fake,real,0.4003495695929786,fake,0.88427734375,fake,0.8837890625,fake,0.96142578125,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_34,216,0.4,0.40-0.42
adm_auto_0778,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/216_adm_7.PNG,fake,real,0.3826527853225182,fake,0.8173828125,fake,0.6298828125,fake,0.55908203125,real,False,False,False,0,3,False,True,SP=real;FSD=fake/fake/fake,adm_7,216,0.38,0.38-0.40
adm_auto_0779,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/216_adm_85.PNG,fake,real,0.4204442503446672,real,0.48046875,real,0.391357421875,real,0.38916015625,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_85,216,0.42,0.42-0.44
adm_auto_0780,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/216_adm_91.PNG,fake,real,0.4093115376788381,fake,0.53369140625,real,0.47900390625,fake,0.60595703125,fake,True,False,True,2,1,False,False,SP=fake;FSD=fake/real/fake,adm_91,216,0.4,0.40-0.42
adm_auto_0781,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/217_adm_153.PNG,fake,real,0.4311403420894091,fake,0.89404296875,fake,0.8681640625,fake,0.83642578125,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_153,217,0.42,0.42-0.44
adm_auto_0782,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/217_adm_174.PNG,fake,real,0.434342855755639,fake,0.791015625,fake,0.70263671875,fake,0.82568359375,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_174,217,0.42,0.42-0.44
adm_auto_0783,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/217_adm_34.PNG,fake,real,0.3939376644494813,real,0.299560546875,real,0.372802734375,real,0.307861328125,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_34,217,0.38,0.38-0.40
adm_auto_0784,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/217_adm_7.PNG,fake,real,0.4252981260957323,real,0.353515625,real,0.360595703125,real,0.45849609375,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_7,217,0.42,0.42-0.44
adm_auto_0785,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/217_adm_85.PNG,fake,real,0.3914661833763209,real,0.25048828125,real,0.281982421875,real,0.2198486328125,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_85,217,0.38,0.38-0.40
adm_auto_0786,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/217_adm_91.PNG,fake,real,0.4157475892843131,real,0.1439208984375,real,0.244384765625,real,0.2027587890625,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_91,217,0.4,0.40-0.42
adm_auto_0787,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/218_adm_153.PNG,fake,real,0.4050900816865239,real,0.422119140625,real,0.374267578125,real,0.329833984375,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_153,218,0.4,0.40-0.42
adm_auto_0788,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/218_adm_174.PNG,fake,real,0.3877349237337807,real,0.1378173828125,real,0.1607666015625,real,0.10052490234375,real,True,True,True,3,0,True,False,SP=real;FSD=real/real/real,adm_174,218,0.38,0.38-0.40
adm_auto_0789,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/218_adm_34.PNG,fake,real,0.4084480629238132,real,0.14013671875,real,0.2054443359375,real,0.1202392578125,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_34,218,0.4,0.40-0.42
adm_auto_0790,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/218_adm_7.PNG,fake,real,0.4470537960334881,real,0.294189453125,real,0.4111328125,real,0.450927734375,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_7,218,0.44,0.44-0.46
adm_auto_0791,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/218_adm_85.PNG,fake,real,0.3910686060772707,fake,0.7998046875,fake,0.6904296875,fake,0.7744140625,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_85,218,0.38,0.38-0.40
adm_auto_0792,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/218_adm_91.PNG,fake,real,0.3990324183047545,fake,0.56396484375,real,0.451416015625,real,0.437744140625,fake,True,False,False,1,2,False,False,SP=fake;FSD=fake/real/real,adm_91,218,0.38,0.38-0.40
adm_auto_0793,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/219_adm_153.PNG,fake,real,0.4161680644651036,fake,0.806640625,fake,0.7958984375,fake,0.8486328125,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_153,219,0.4,0.40-0.42
adm_auto_0794,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/219_adm_174.PNG,fake,real,0.4117530176127843,real,0.351318359375,real,0.397705078125,real,0.25830078125,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_174,219,0.4,0.40-0.42
adm_auto_0795,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/219_adm_34.PNG,fake,real,0.3968721042698345,fake,0.93603515625,fake,0.8818359375,fake,0.9423828125,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_34,219,0.38,0.38-0.40
adm_auto_0796,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/219_adm_7.PNG,fake,real,0.3916828400045455,fake,0.703125,fake,0.6845703125,real,0.48291015625,fake,True,True,False,2,1,False,False,SP=fake;FSD=fake/fake/real,adm_7,219,0.38,0.38-0.40
adm_auto_0797,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/219_adm_85.PNG,fake,real,0.420093616472214,real,0.237548828125,real,0.262451171875,real,0.279052734375,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_85,219,0.42,0.42-0.44
adm_auto_0798,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/219_adm_91.PNG,fake,real,0.4069897989913636,real,0.4072265625,real,0.37890625,real,0.312255859375,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_91,219,0.4,0.40-0.42
adm_auto_0799,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/21_adm_153.PNG,fake,fake,0.5595488816642722,fake,0.9228515625,fake,0.95703125,fake,0.990234375,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_153,21,0.54,0.54-0.56
adm_auto_0800,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/21_adm_174.PNG,fake,real,0.4814357899382199,real,0.294189453125,real,0.33984375,real,0.2197265625,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_174,21,0.48,0.48-0.50
adm_auto_0801,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/21_adm_34.PNG,fake,fake,0.5244487890326693,fake,0.63427734375,fake,0.58984375,fake,0.77685546875,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_34,21,0.52,0.52-0.54
adm_auto_0802,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/21_adm_7.PNG,fake,real,0.42513066567558,real,0.443603515625,fake,0.5517578125,real,0.30078125,fake,False,True,False,1,2,False,False,SP=fake;FSD=real/fake/real,adm_7,21,0.42,0.42-0.44
adm_auto_0803,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/21_adm_85.PNG,fake,real,0.4622242745534175,fake,0.87255859375,fake,0.81689453125,fake,0.716796875,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_85,21,0.46,0.46-0.48
adm_auto_0804,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/21_adm_91.PNG,fake,real,0.3802037975447409,real,0.388671875,real,0.29052734375,real,0.281005859375,real,True,True,True,3,0,True,False,SP=real;FSD=real/real/real,adm_91,21,0.38,0.38-0.40
adm_auto_0805,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/220_adm_153.PNG,fake,real,0.4137481184728558,fake,0.98388671875,fake,0.9130859375,fake,0.9873046875,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_153,220,0.4,0.40-0.42
adm_auto_0806,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/220_adm_174.PNG,fake,real,0.4707507879138037,fake,0.85107421875,fake,0.87548828125,fake,0.90576171875,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_174,220,0.46,0.46-0.48
adm_auto_0807,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/220_adm_34.PNG,fake,real,0.4557125673869698,real,0.29833984375,real,0.2489013671875,real,0.284423828125,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_34,220,0.44,0.44-0.46
adm_auto_0808,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/220_adm_7.PNG,fake,real,0.4043798530509847,real,0.34521484375,real,0.347412109375,real,0.49462890625,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_7,220,0.4,0.40-0.42
adm_auto_0809,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/220_adm_85.PNG,fake,real,0.3870452036573941,real,0.402099609375,real,0.440673828125,real,0.294677734375,real,True,True,True,3,0,True,False,SP=real;FSD=real/real/real,adm_85,220,0.38,0.38-0.40
adm_auto_0810,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/220_adm_91.PNG,fake,real,0.3846255691028086,real,0.31201171875,real,0.40380859375,real,0.38671875,real,True,True,True,3,0,True,False,SP=real;FSD=real/real/real,adm_91,220,0.38,0.38-0.40
adm_auto_0811,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/221_adm_153.PNG,fake,real,0.3947075496961496,fake,0.966796875,fake,0.88134765625,fake,0.95654296875,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_153,221,0.38,0.38-0.40
adm_auto_0812,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/221_adm_174.PNG,fake,real,0.4364399253260589,fake,0.9287109375,fake,0.8271484375,fake,0.95166015625,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_174,221,0.42,0.42-0.44
adm_auto_0813,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/221_adm_34.PNG,fake,real,0.4213583365352376,fake,0.96337890625,fake,0.8525390625,fake,0.9453125,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_34,221,0.42,0.42-0.44
adm_auto_0814,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/221_adm_7.PNG,fake,real,0.450426515143729,real,0.47314453125,real,0.4794921875,real,0.255615234375,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_7,221,0.44,0.44-0.46
adm_auto_0815,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/221_adm_85.PNG,fake,real,0.4046947596313455,fake,0.6044921875,fake,0.59033203125,real,0.47412109375,fake,True,True,False,2,1,False,False,SP=fake;FSD=fake/fake/real,adm_85,221,0.4,0.40-0.42
adm_auto_0816,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/221_adm_91.PNG,fake,real,0.3830573152494673,fake,0.8837890625,fake,0.78515625,fake,0.89599609375,real,False,False,False,0,3,False,True,SP=real;FSD=fake/fake/fake,adm_91,221,0.38,0.38-0.40
adm_auto_0817,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/222_adm_153.PNG,fake,real,0.4217193083129949,fake,0.89404296875,fake,0.6923828125,fake,0.78466796875,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_153,222,0.42,0.42-0.44
adm_auto_0818,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/222_adm_174.PNG,fake,real,0.3808076206548073,real,0.1707763671875,real,0.30517578125,real,0.1744384765625,real,True,True,True,3,0,True,False,SP=real;FSD=real/real/real,adm_174,222,0.38,0.38-0.40
adm_auto_0819,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/222_adm_34.PNG,fake,real,0.4178734642224452,fake,0.765625,fake,0.71044921875,fake,0.83203125,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_34,222,0.4,0.40-0.42
adm_auto_0820,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/222_adm_7.PNG,fake,fake,0.5215511965488413,fake,0.92919921875,fake,0.82177734375,fake,0.92529296875,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_7,222,0.52,0.52-0.54
adm_auto_0821,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/222_adm_85.PNG,fake,real,0.4031617842822261,fake,0.92333984375,fake,0.82177734375,fake,0.9736328125,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_85,222,0.4,0.40-0.42
adm_auto_0822,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/222_adm_91.PNG,fake,real,0.4036109436517899,fake,0.70068359375,fake,0.6552734375,fake,0.61376953125,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_91,222,0.4,0.40-0.42
adm_auto_0823,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/223_adm_153.PNG,fake,real,0.4244652786380664,fake,0.517578125,fake,0.537109375,real,0.316650390625,fake,True,True,False,2,1,False,False,SP=fake;FSD=fake/fake/real,adm_153,223,0.42,0.42-0.44
adm_auto_0824,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/223_adm_174.PNG,fake,real,0.4201284050868126,real,0.341552734375,real,0.391845703125,real,0.48876953125,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_174,223,0.42,0.42-0.44
adm_auto_0825,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/223_adm_34.PNG,fake,real,0.4273194786082584,fake,0.90576171875,fake,0.646484375,fake,0.85595703125,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_34,223,0.42,0.42-0.44
adm_auto_0826,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/223_adm_7.PNG,fake,real,0.4254666449936044,real,0.35498046875,real,0.295654296875,real,0.216064453125,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_7,223,0.42,0.42-0.44
adm_auto_0827,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/223_adm_85.PNG,fake,real,0.4079431751714035,fake,0.892578125,fake,0.84716796875,fake,0.87744140625,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_85,223,0.4,0.40-0.42
adm_auto_0828,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/223_adm_91.PNG,fake,real,0.3981312436481156,real,0.199951171875,real,0.242919921875,real,0.346923828125,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_91,223,0.38,0.38-0.40
adm_auto_0829,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/224_adm_153.PNG,fake,real,0.4338439597479127,fake,0.65234375,fake,0.64794921875,fake,0.5068359375,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_153,224,0.42,0.42-0.44
adm_auto_0830,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/224_adm_174.PNG,fake,real,0.3965072024551389,real,0.342529296875,real,0.384521484375,real,0.187744140625,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_174,224,0.38,0.38-0.40
adm_auto_0831,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/224_adm_34.PNG,fake,real,0.4115027623093788,fake,0.5087890625,real,0.452880859375,fake,0.73388671875,fake,True,False,True,2,1,False,False,SP=fake;FSD=fake/real/fake,adm_34,224,0.4,0.40-0.42
adm_auto_0832,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/224_adm_7.PNG,fake,real,0.3926569209105034,real,0.346923828125,real,0.369384765625,fake,0.64404296875,fake,False,False,True,1,2,False,False,SP=fake;FSD=real/real/fake,adm_7,224,0.38,0.38-0.40
adm_auto_0833,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/224_adm_85.PNG,fake,real,0.3684307023838057,real,0.391357421875,real,0.365234375,real,0.1488037109375,real,True,True,True,3,0,True,False,SP=real;FSD=real/real/real,adm_85,224,0.36,0.36-0.38
adm_auto_0834,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/224_adm_91.PNG,fake,real,0.3908415927616956,fake,0.90576171875,fake,0.7939453125,fake,0.935546875,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_91,224,0.38,0.38-0.40
adm_auto_0835,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/225_adm_153.PNG,fake,real,0.4973719212025476,fake,0.740234375,fake,0.6376953125,fake,0.8408203125,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_153,225,0.48,0.48-0.50
adm_auto_0836,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/225_adm_174.PNG,fake,real,0.4198089473250595,real,0.2425537109375,real,0.21533203125,real,0.289794921875,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_174,225,0.4,0.40-0.42
adm_auto_0837,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/225_adm_34.PNG,fake,real,0.4150886391742328,real,0.338623046875,real,0.326904296875,real,0.4697265625,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_34,225,0.4,0.40-0.42
adm_auto_0838,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/225_adm_7.PNG,fake,real,0.38725020717835,real,0.265380859375,real,0.255859375,real,0.32421875,real,True,True,True,3,0,True,False,SP=real;FSD=real/real/real,adm_7,225,0.38,0.38-0.40
adm_auto_0839,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/225_adm_85.PNG,fake,real,0.4495543213281254,real,0.217529296875,real,0.293701171875,real,0.09844970703125,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_85,225,0.44,0.44-0.46
adm_auto_0840,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/225_adm_91.PNG,fake,real,0.4013395689423709,real,0.365966796875,real,0.27734375,real,0.25048828125,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_91,225,0.4,0.40-0.42
